Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799955
FILLER_0_80,VPWR,li1,43.2400,13.6000,1.799959
FILLER_0_73,VPWR,li1,39.3300,13.6000,1.799964
FILLER_0_69,VPWR,li1,38.1800,13.6000,1.799964
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799968
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799975
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799978
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799984
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799983
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799983
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799983
hold45,VPWR,li1,59.8000,73.4400,1.799811
hold44,VPWR,li1,20.7000,24.4800,1.799988
hold43,VPWR,li1,79.5800,13.6000,1.799942
hold42,VPWR,li1,42.7800,24.4800,1.799974
hold41,VPWR,li1,85.1000,78.8800,1.799899
hold40,VPWR,li1,33.5800,35.3600,1.799958
hold39,VPWR,li1,17.4800,62.5600,1.799961
hold38,VPWR,li1,46.4600,19.0400,1.799963
hold37,VPWR,li1,68.5400,13.6000,1.799944
hold36,VPWR,li1,80.9600,40.8000,1.799849
hold35,VPWR,li1,69.0000,29.9200,1.799807
hold34,VPWR,li1,52.9000,19.0400,1.799956
hold33,VPWR,li1,85.1000,57.1200,1.799702
hold32,VPWR,li1,72.2200,46.2400,1.799965
hold31,VPWR,li1,16.5600,35.3600,1.799975
hold30,VPWR,li1,76.3600,19.0400,1.799942
hold29,VPWR,li1,20.7000,29.9200,1.799945
hold28,VPWR,li1,56.5800,57.1200,1.799728
hold27,VPWR,li1,41.8600,57.1200,1.799797
hold26,VPWR,li1,40.4800,89.7600,1.799961
hold25,VPWR,li1,20.7000,40.8000,1.799968
hold24,VPWR,li1,22.0800,19.0400,1.799988
hold23,VPWR,li1,44.6200,73.4400,1.799853
hold22,VPWR,li1,50.6000,89.7600,1.799952
hold21,VPWR,li1,46.4600,68.0000,1.799993
hold20,VPWR,li1,46.4600,73.4400,1.799846
hold19,VPWR,li1,50.6000,84.3200,1.799979
hold18,VPWR,li1,64.8600,68.0000,1.799993
hold17,VPWR,li1,70.8400,78.8800,1.799900
hold16,VPWR,li1,64.4000,78.8800,1.799901
hold15,VPWR,li1,52.4400,73.4400,1.799830
hold14,VPWR,li1,53.3600,68.0000,1.799993
hold13,VPWR,li1,53.3600,46.2400,1.799972
hold12,VPWR,li1,46.4600,51.6800,1.799960
hold11,VPWR,li1,61.1800,89.7600,1.799946
hold10,VPWR,li1,65.7800,89.7600,1.799944
hold9,VPWR,li1,53.8200,73.4400,1.799830
hold8,VPWR,li1,59.3400,78.8800,1.799903
hold7,VPWR,li1,77.2800,78.8800,1.799900
hold6,VPWR,li1,77.2800,62.5600,1.799887
hold5,VPWR,li1,52.4400,84.3200,1.799978
hold4,VPWR,li1,59.3400,84.3200,1.799976
hold3,VPWR,li1,66.7000,73.4400,1.799794
hold2,VPWR,li1,24.8400,24.4800,1.799984
hold1,VPWR,li1,46.4600,29.9200,1.799853
clkload6,VPWR,li1,67.6200,78.8800,1.799900
clkload5,VPWR,li1,62.3300,57.1200,1.799712
clkload4,VPWR,li1,38.6400,78.8800,1.799916
clkload3,VPWR,li1,30.3600,62.5600,1.799934
clkload2,VPWR,li1,60.7200,46.2400,1.799969
clkload1,VPWR,li1,24.3800,40.8000,1.799963
clkload0,VPWR,li1,28.9800,29.9200,1.799910
clkbuf_3_7__f_clk,VPWR,li1,66.2400,73.4400,1.799794
clkbuf_3_6__f_clk,VPWR,li1,64.4000,57.1200,1.799708
clkbuf_3_5__f_clk,VPWR,li1,39.1000,73.4400,1.799868
clkbuf_3_4__f_clk,VPWR,li1,36.3400,62.5600,1.799912
clkbuf_3_3__f_clk,VPWR,li1,63.9400,40.8000,1.799853
clkbuf_3_2__f_clk,VPWR,li1,63.9400,29.9200,1.799809
clkbuf_3_1__f_clk,VPWR,li1,26.6800,35.3600,1.799962
clkbuf_3_0__f_clk,VPWR,li1,34.5000,29.9200,1.799888
clkbuf_0_clk,VPWR,li1,49.2200,57.1200,1.799750
fanout18,VPWR,li1,83.7200,62.5600,1.799886
fanout17,VPWR,li1,86.0200,78.8800,1.799899
fanout16,VPWR,li1,86.0200,62.5600,1.799886
fanout15,VPWR,li1,46.4600,57.1200,1.799768
fanout14,VPWR,li1,86.4800,24.4800,1.799965
fanout13,VPWR,li1,86.0200,40.8000,1.799849
fanout12,VPWR,li1,86.0200,19.0400,1.799939
fanout11,VPWR,li1,40.9400,13.6000,1.799961
fanout10,VPWR,li1,69.0000,51.6800,1.799948
fanout9,VPWR,li1,68.0800,57.1200,1.799707
fanout8,VPWR,li1,74.9800,68.0000,1.799993
wire7,VPWR,li1,29.2100,57.1200,1.799878
output6,VPWR,li1,86.4800,62.5600,1.799886
output5,VPWR,li1,36.8000,89.7600,1.799965
output4,VPWR,li1,7.8200,51.6800,1.799988
output3,VPWR,li1,52.9000,13.6000,1.799952
output2,VPWR,li1,86.4800,40.8000,1.799849
input1,VPWR,li1,86.7100,13.6000,1.799942
TAP_TAPCELL_ROW_29_155,VPWR,li1,83.0300,90.0660,1.799942
TAP_TAPCELL_ROW_29_154,VPWR,li1,70.1500,90.0660,1.799944
TAP_TAPCELL_ROW_29_153,VPWR,li1,57.2700,90.0660,1.799949
TAP_TAPCELL_ROW_29_152,VPWR,li1,44.3900,90.0660,1.799959
TAP_TAPCELL_ROW_29_151,VPWR,li1,31.5100,90.0660,1.799972
TAP_TAPCELL_ROW_29_150,VPWR,li1,18.6300,90.0660,1.799985
TAP_TAPCELL_ROW_28_149,VPWR,li1,70.1500,89.4530,1.799944
TAP_TAPCELL_ROW_28_148,VPWR,li1,44.3900,89.4530,1.799959
TAP_TAPCELL_ROW_28_147,VPWR,li1,18.6300,89.4530,1.799985
TAP_TAPCELL_ROW_27_146,VPWR,li1,83.0300,84.6260,1.799969
TAP_TAPCELL_ROW_27_145,VPWR,li1,57.2700,84.6260,1.799977
TAP_TAPCELL_ROW_27_144,VPWR,li1,31.5100,84.6260,1.799988
TAP_TAPCELL_ROW_26_143,VPWR,li1,70.1500,84.0130,1.799973
TAP_TAPCELL_ROW_26_142,VPWR,li1,44.3900,84.0130,1.799981
TAP_TAPCELL_ROW_26_141,VPWR,li1,18.6300,84.0130,1.799994
TAP_TAPCELL_ROW_25_140,VPWR,li1,83.0300,79.1860,1.799899
TAP_TAPCELL_ROW_25_139,VPWR,li1,57.2700,79.1860,1.799904
TAP_TAPCELL_ROW_25_138,VPWR,li1,31.5100,79.1860,1.799938
TAP_TAPCELL_ROW_24_137,VPWR,li1,70.1500,78.5730,1.799900
TAP_TAPCELL_ROW_24_136,VPWR,li1,44.3900,78.5730,1.799911
TAP_TAPCELL_ROW_24_135,VPWR,li1,18.6300,78.5730,1.799968
TAP_TAPCELL_ROW_23_134,VPWR,li1,83.0300,73.7460,1.799787
TAP_TAPCELL_ROW_23_133,VPWR,li1,57.2700,73.7460,1.799822
TAP_TAPCELL_ROW_23_132,VPWR,li1,31.5100,73.7460,1.799908
TAP_TAPCELL_ROW_22_131,VPWR,li1,70.1500,73.1330,1.799792
TAP_TAPCELL_ROW_22_130,VPWR,li1,44.3900,73.1330,1.799853
TAP_TAPCELL_ROW_22_129,VPWR,li1,18.6300,73.1330,1.799952
TAP_TAPCELL_ROW_21_128,VPWR,li1,83.0300,68.3060,1.799993
TAP_TAPCELL_ROW_21_127,VPWR,li1,57.2700,68.3060,1.799993
TAP_TAPCELL_ROW_21_126,VPWR,li1,31.5100,68.3060,1.799994
TAP_TAPCELL_ROW_20_125,VPWR,li1,70.1500,67.6930,1.799993
TAP_TAPCELL_ROW_20_124,VPWR,li1,44.3900,67.6930,1.799993
TAP_TAPCELL_ROW_20_123,VPWR,li1,18.6300,67.6930,1.799997
TAP_TAPCELL_ROW_19_122,VPWR,li1,83.0300,62.8660,1.799886
TAP_TAPCELL_ROW_19_121,VPWR,li1,57.2700,62.8660,1.799894
TAP_TAPCELL_ROW_19_120,VPWR,li1,31.5100,62.8660,1.799927
TAP_TAPCELL_ROW_18_119,VPWR,li1,70.1500,62.2530,1.799887
TAP_TAPCELL_ROW_18_118,VPWR,li1,44.3900,62.2530,1.799904
TAP_TAPCELL_ROW_18_117,VPWR,li1,18.6300,62.2530,1.799961
TAP_TAPCELL_ROW_17_116,VPWR,li1,83.0300,57.4260,1.799702
TAP_TAPCELL_ROW_17_115,VPWR,li1,57.2700,57.4260,1.799728
TAP_TAPCELL_ROW_17_114,VPWR,li1,31.5100,57.4260,1.799863
TAP_TAPCELL_ROW_16_113,VPWR,li1,70.1500,56.8130,1.799706
TAP_TAPCELL_ROW_16_112,VPWR,li1,44.3900,56.8130,1.799781
TAP_TAPCELL_ROW_16_111,VPWR,li1,18.6300,56.8130,1.799932
TAP_TAPCELL_ROW_15_110,VPWR,li1,83.0300,51.9860,1.799948
TAP_TAPCELL_ROW_15_109,VPWR,li1,57.2700,51.9860,1.799953
TAP_TAPCELL_ROW_15_108,VPWR,li1,31.5100,51.9860,1.799978
TAP_TAPCELL_ROW_14_107,VPWR,li1,70.1500,51.3730,1.799948
TAP_TAPCELL_ROW_14_106,VPWR,li1,44.3900,51.3730,1.799962
TAP_TAPCELL_ROW_14_105,VPWR,li1,18.6300,51.3730,1.799988
TAP_TAPCELL_ROW_13_104,VPWR,li1,83.0300,46.5460,1.799962
TAP_TAPCELL_ROW_13_103,VPWR,li1,57.2700,46.5460,1.799970
TAP_TAPCELL_ROW_13_102,VPWR,li1,31.5100,46.5460,1.799984
TAP_TAPCELL_ROW_12_101,VPWR,li1,70.1500,45.9330,1.799966
TAP_TAPCELL_ROW_12_100,VPWR,li1,44.3900,45.9330,1.799975
TAP_TAPCELL_ROW_12_99,VPWR,li1,18.6300,45.9330,1.799989
TAP_TAPCELL_ROW_11_98,VPWR,li1,83.0300,41.1060,1.799849
TAP_TAPCELL_ROW_11_97,VPWR,li1,57.2700,41.1060,1.799871
TAP_TAPCELL_ROW_11_96,VPWR,li1,31.5100,41.1060,1.799941
TAP_TAPCELL_ROW_10_95,VPWR,li1,70.1500,40.4930,1.799851
TAP_TAPCELL_ROW_10_94,VPWR,li1,44.3900,40.4930,1.799907
TAP_TAPCELL_ROW_10_93,VPWR,li1,18.6300,40.4930,1.799968
TAP_TAPCELL_ROW_9_92,VPWR,li1,83.0300,35.6660,1.799941
TAP_TAPCELL_ROW_9_91,VPWR,li1,57.2700,35.6660,1.799948
TAP_TAPCELL_ROW_9_90,VPWR,li1,31.5100,35.6660,1.799959
TAP_TAPCELL_ROW_8_89,VPWR,li1,70.1500,35.0530,1.799944
TAP_TAPCELL_ROW_8_88,VPWR,li1,44.3900,35.0530,1.799952
TAP_TAPCELL_ROW_8_87,VPWR,li1,18.6300,35.0530,1.799975
TAP_TAPCELL_ROW_7_86,VPWR,li1,83.0300,30.2260,1.799803
TAP_TAPCELL_ROW_7_85,VPWR,li1,57.2700,30.2260,1.799826
TAP_TAPCELL_ROW_7_84,VPWR,li1,31.5100,30.2260,1.799898
TAP_TAPCELL_ROW_6_83,VPWR,li1,70.1500,29.6130,1.799807
TAP_TAPCELL_ROW_6_82,VPWR,li1,44.3900,29.6130,1.799861
TAP_TAPCELL_ROW_6_81,VPWR,li1,18.6300,29.6130,1.799944
TAP_TAPCELL_ROW_5_80,VPWR,li1,83.0300,24.7860,1.799965
TAP_TAPCELL_ROW_5_79,VPWR,li1,57.2700,24.7860,1.799969
TAP_TAPCELL_ROW_5_78,VPWR,li1,31.5100,24.7860,1.799979
TAP_TAPCELL_ROW_4_77,VPWR,li1,70.1500,24.1730,1.799966
TAP_TAPCELL_ROW_4_76,VPWR,li1,44.3900,24.1730,1.799973
TAP_TAPCELL_ROW_4_75,VPWR,li1,18.6300,24.1730,1.799987
TAP_TAPCELL_ROW_3_74,VPWR,li1,83.0300,19.3460,1.799939
TAP_TAPCELL_ROW_3_73,VPWR,li1,57.2700,19.3460,1.799953
TAP_TAPCELL_ROW_3_72,VPWR,li1,31.5100,19.3460,1.799976
TAP_TAPCELL_ROW_2_71,VPWR,li1,70.1500,18.7330,1.799944
TAP_TAPCELL_ROW_2_70,VPWR,li1,44.3900,18.7330,1.799966
TAP_TAPCELL_ROW_2_69,VPWR,li1,18.6300,18.7330,1.799988
TAP_TAPCELL_ROW_1_68,VPWR,li1,83.0300,13.9060,1.799942
TAP_TAPCELL_ROW_1_67,VPWR,li1,57.2700,13.9060,1.799949
TAP_TAPCELL_ROW_1_66,VPWR,li1,31.5100,13.9060,1.799972
TAP_TAPCELL_ROW_0_65,VPWR,li1,83.0300,13.2930,1.799942
TAP_TAPCELL_ROW_0_64,VPWR,li1,70.1500,13.2930,1.799944
TAP_TAPCELL_ROW_0_63,VPWR,li1,57.2700,13.2930,1.799949
TAP_TAPCELL_ROW_0_62,VPWR,li1,44.3900,13.2930,1.799959
TAP_TAPCELL_ROW_0_61,VPWR,li1,31.5100,13.2930,1.799972
TAP_TAPCELL_ROW_0_60,VPWR,li1,18.6300,13.2930,1.799983
PHY_EDGE_ROW_29_Left_59,VPWR,li1,6.2100,89.7600,1.799985
PHY_EDGE_ROW_28_Left_58,VPWR,li1,6.2100,89.7600,1.799985
PHY_EDGE_ROW_27_Left_57,VPWR,li1,6.2100,84.3200,1.799994
PHY_EDGE_ROW_26_Left_56,VPWR,li1,6.2100,84.3200,1.799994
PHY_EDGE_ROW_25_Left_55,VPWR,li1,6.2100,78.8800,1.799968
PHY_EDGE_ROW_24_Left_54,VPWR,li1,6.2100,78.8800,1.799968
PHY_EDGE_ROW_23_Left_53,VPWR,li1,6.2100,73.4400,1.799952
PHY_EDGE_ROW_22_Left_52,VPWR,li1,6.2100,73.4400,1.799952
PHY_EDGE_ROW_21_Left_51,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_20_Left_50,VPWR,li1,6.2100,68.0000,1.799997
PHY_EDGE_ROW_19_Left_49,VPWR,li1,6.2100,62.5600,1.799960
PHY_EDGE_ROW_18_Left_48,VPWR,li1,6.2100,62.5600,1.799960
PHY_EDGE_ROW_17_Left_47,VPWR,li1,6.2100,57.1200,1.799930
PHY_EDGE_ROW_16_Left_46,VPWR,li1,6.2100,57.1200,1.799930
PHY_EDGE_ROW_15_Left_45,VPWR,li1,6.2100,51.6800,1.799988
PHY_EDGE_ROW_14_Left_44,VPWR,li1,6.2100,51.6800,1.799988
PHY_EDGE_ROW_13_Left_43,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_12_Left_42,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_11_Left_41,VPWR,li1,6.2100,40.8000,1.799966
PHY_EDGE_ROW_10_Left_40,VPWR,li1,6.2100,40.8000,1.799966
PHY_EDGE_ROW_9_Left_39,VPWR,li1,6.2100,35.3600,1.799975
PHY_EDGE_ROW_8_Left_38,VPWR,li1,6.2100,35.3600,1.799975
PHY_EDGE_ROW_7_Left_37,VPWR,li1,6.2100,29.9200,1.799942
PHY_EDGE_ROW_6_Left_36,VPWR,li1,6.2100,29.9200,1.799942
PHY_EDGE_ROW_5_Left_35,VPWR,li1,6.2100,24.4800,1.799986
PHY_EDGE_ROW_4_Left_34,VPWR,li1,6.2100,24.4800,1.799986
PHY_EDGE_ROW_3_Left_33,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_2_Left_32,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_1_Left_31,VPWR,li1,6.2100,13.6000,1.799983
PHY_EDGE_ROW_0_Left_30,VPWR,li1,6.2100,13.6000,1.799983
PHY_EDGE_ROW_29_Right_29,VPWR,li1,88.0900,89.7600,1.799942
PHY_EDGE_ROW_28_Right_28,VPWR,li1,88.0900,89.7600,1.799942
PHY_EDGE_ROW_27_Right_27,VPWR,li1,88.0900,84.3200,1.799969
PHY_EDGE_ROW_26_Right_26,VPWR,li1,88.0900,84.3200,1.799969
PHY_EDGE_ROW_25_Right_25,VPWR,li1,88.0900,78.8800,1.799899
PHY_EDGE_ROW_24_Right_24,VPWR,li1,88.0900,78.8800,1.799899
PHY_EDGE_ROW_23_Right_23,VPWR,li1,88.0900,73.4400,1.799787
PHY_EDGE_ROW_22_Right_22,VPWR,li1,88.0900,73.4400,1.799787
PHY_EDGE_ROW_21_Right_21,VPWR,li1,88.0900,68.0000,1.799993
PHY_EDGE_ROW_20_Right_20,VPWR,li1,88.0900,68.0000,1.799993
PHY_EDGE_ROW_19_Right_19,VPWR,li1,88.0900,62.5600,1.799886
PHY_EDGE_ROW_18_Right_18,VPWR,li1,88.0900,62.5600,1.799886
PHY_EDGE_ROW_17_Right_17,VPWR,li1,88.0900,57.1200,1.799702
PHY_EDGE_ROW_16_Right_16,VPWR,li1,88.0900,57.1200,1.799702
PHY_EDGE_ROW_15_Right_15,VPWR,li1,88.0900,51.6800,1.799948
PHY_EDGE_ROW_14_Right_14,VPWR,li1,88.0900,51.6800,1.799948
PHY_EDGE_ROW_13_Right_13,VPWR,li1,88.0900,46.2400,1.799962
PHY_EDGE_ROW_12_Right_12,VPWR,li1,88.0900,46.2400,1.799962
PHY_EDGE_ROW_11_Right_11,VPWR,li1,88.0900,40.8000,1.799849
PHY_EDGE_ROW_10_Right_10,VPWR,li1,88.0900,40.8000,1.799849
PHY_EDGE_ROW_9_Right_9,VPWR,li1,88.0900,35.3600,1.799941
PHY_EDGE_ROW_8_Right_8,VPWR,li1,88.0900,35.3600,1.799941
PHY_EDGE_ROW_7_Right_7,VPWR,li1,88.0900,29.9200,1.799803
PHY_EDGE_ROW_6_Right_6,VPWR,li1,88.0900,29.9200,1.799803
PHY_EDGE_ROW_5_Right_5,VPWR,li1,88.0900,24.4800,1.799965
PHY_EDGE_ROW_4_Right_4,VPWR,li1,88.0900,24.4800,1.799965
PHY_EDGE_ROW_3_Right_3,VPWR,li1,88.0900,19.0400,1.799939
PHY_EDGE_ROW_2_Right_2,VPWR,li1,88.0900,19.0400,1.799939
PHY_EDGE_ROW_1_Right_1,VPWR,li1,88.0900,13.6000,1.799942
PHY_EDGE_ROW_0_Right_0,VPWR,li1,88.0900,13.6000,1.799942
_420_,VPWR,li1,34.7300,89.7600,1.799967
_419_,VPWR,li1,8.9700,57.1200,1.799930
_418_,VPWR,li1,53.5900,13.6000,1.799952
_417_,VPWR,li1,84.8700,40.8000,1.799849
_416_,VPWR,li1,52.9000,51.6800,1.799955
_415_,VPWR,li1,44.6200,46.2400,1.799975
_414_,VPWR,li1,46.0000,62.5600,1.799902
_413_,VPWR,li1,38.1800,73.4400,1.799868
_412_,VPWR,li1,43.7000,78.8800,1.799911
_411_,VPWR,li1,45.0800,84.3200,1.799981
_410_,VPWR,li1,36.8000,89.7600,1.799965
_409_,VPWR,li1,39.1000,62.5600,1.799908
_408_,VPWR,li1,52.4400,57.1200,1.799740
_407_,VPWR,li1,61.1800,62.5600,1.799891
_406_,VPWR,li1,62.5600,51.6800,1.799949
_405_,VPWR,li1,40.4800,29.9200,1.799867
_404_,VPWR,li1,36.3400,24.4800,1.799976
_403_,VPWR,li1,38.1800,13.6000,1.799964
_402_,VPWR,li1,48.3000,13.6000,1.799955
_401_,VPWR,li1,55.6600,19.0400,1.799953
_400_,VPWR,li1,62.1000,13.6000,1.799946
_399_,VPWR,li1,65.3200,24.4800,1.799966
_398_,VPWR,li1,51.9800,29.9200,1.799837
_397_,VPWR,li1,52.4400,40.8000,1.799881
_396_,VPWR,li1,62.1000,40.8000,1.799857
_395_,VPWR,li1,74.5200,40.8000,1.799849
_394_,VPWR,li1,82.8000,35.3600,1.799941
_393_,VPWR,li1,82.8000,29.9200,1.799803
_392_,VPWR,li1,82.8000,19.0400,1.799939
_391_,VPWR,li1,76.1300,13.6000,1.799942
_390_,VPWR,li1,69.6900,19.0400,1.799944
_389_,VPWR,li1,82.8000,57.1200,1.799702
_388_,VPWR,li1,82.8000,46.2400,1.799962
_387_,VPWR,li1,65.3200,51.6800,1.799948
_386_,VPWR,li1,82.5700,68.0000,1.799993
_385_,VPWR,li1,82.8000,73.4400,1.799787
_384_,VPWR,li1,81.8800,84.3200,1.799969
_383_,VPWR,li1,74.9800,89.7600,1.799942
_382_,VPWR,li1,53.3600,68.0000,1.799993
_381_,VPWR,li1,52.9000,78.8800,1.799905
_380_,VPWR,li1,51.9800,89.7600,1.799952
_379_,VPWR,li1,63.0200,89.7600,1.799945
_378_,VPWR,li1,64.4000,78.8800,1.799901
_377_,VPWR,li1,62.5600,68.0000,1.799993
_376_,VPWR,li1,75.4400,73.4400,1.799788
_375_,VPWR,li1,70.3800,62.5600,1.799887
_374_,VPWR,li1,37.2600,68.0000,1.799993
_373_,VPWR,li1,29.4400,62.5600,1.799934
_372_,VPWR,li1,28.2900,78.8800,1.799948
_371_,VPWR,li1,27.3700,89.7600,1.799976
_370_,VPWR,li1,13.5700,62.5600,1.799960
_369_,VPWR,li1,11.5000,57.1200,1.799930
_368_,VPWR,li1,43.9300,35.3600,1.799952
_367_,VPWR,li1,44.8500,51.6800,1.799962
_366_,VPWR,li1,26.6800,24.4800,1.799982
_365_,VPWR,li1,29.9000,19.0400,1.799979
_364_,VPWR,li1,18.8600,13.6000,1.799983
_363_,VPWR,li1,16.5600,24.4800,1.799986
_362_,VPWR,li1,11.5000,29.9200,1.799942
_361_,VPWR,li1,24.8400,29.9200,1.799930
_360_,VPWR,li1,11.7300,46.2400,1.799987
_359_,VPWR,li1,11.5000,40.8000,1.799966
_358_,VPWR,li1,40.7100,51.6800,1.799968
_357_,VPWR,li1,44.8500,68.0000,1.799993
_356_,VPWR,li1,32.4300,73.4400,1.799896
_355_,VPWR,li1,46.6900,84.3200,1.799980
_354_,VPWR,li1,46.6900,89.7600,1.799957
_353_,VPWR,li1,35.6500,84.3200,1.799986
_352_,VPWR,li1,36.1100,57.1200,1.799834
_351_,VPWR,li1,52.2100,51.6800,1.799955
_350_,VPWR,li1,60.4900,62.5600,1.799891
_349_,VPWR,li1,78.2000,57.1200,1.799704
_348_,VPWR,li1,79.8100,57.1200,1.799703
_347_,VPWR,li1,79.1200,51.6800,1.799948
_346_,VPWR,li1,74.7500,57.1200,1.799705
_345_,VPWR,li1,71.7600,51.6800,1.799948
_344_,VPWR,li1,66.0100,57.1200,1.799708
_343_,VPWR,li1,73.3700,51.6800,1.799948
_342_,VPWR,li1,76.1300,51.6800,1.799948
_341_,VPWR,li1,80.7300,78.8800,1.799900
_340_,VPWR,li1,79.3500,68.0000,1.799993
_339_,VPWR,li1,77.0500,68.0000,1.799993
_338_,VPWR,li1,83.2600,78.8800,1.799899
_337_,VPWR,li1,79.8100,78.8800,1.799900
_336_,VPWR,li1,79.8100,84.3200,1.799970
_335_,VPWR,li1,77.5100,84.3200,1.799971
_334_,VPWR,li1,76.3600,84.3200,1.799971
_333_,VPWR,li1,71.5300,84.3200,1.799972
_332_,VPWR,li1,49.9100,68.0000,1.799993
_331_,VPWR,li1,55.6600,73.4400,1.799822
_330_,VPWR,li1,50.3700,73.4400,1.799836
_329_,VPWR,li1,55.6600,84.3200,1.799977
_328_,VPWR,li1,53.5900,78.8800,1.799905
_327_,VPWR,li1,55.6600,89.7600,1.799949
_326_,VPWR,li1,62.7900,84.3200,1.799975
_325_,VPWR,li1,71.7600,78.8800,1.799900
_324_,VPWR,li1,66.0100,84.3200,1.799974
_323_,VPWR,li1,62.1000,73.4400,1.799805
_322_,VPWR,li1,60.4900,68.0000,1.799993
_321_,VPWR,li1,71.7600,73.4400,1.799790
_320_,VPWR,li1,68.7700,68.0000,1.799993
_319_,VPWR,li1,72.4500,62.5600,1.799887
_318_,VPWR,li1,73.8300,68.0000,1.799993
_317_,VPWR,li1,76.1300,78.8800,1.799900
_316_,VPWR,li1,71.5300,84.3200,1.799972
_315_,VPWR,li1,76.5900,68.0000,1.799993
_314_,VPWR,li1,74.2900,51.6800,1.799948
_313_,VPWR,li1,28.7500,73.4400,1.799919
_312_,VPWR,li1,25.5300,73.4400,1.799932
_311_,VPWR,li1,22.3100,73.4400,1.799952
_310_,VPWR,li1,11.0400,73.4400,1.799952
_309_,VPWR,li1,24.6100,62.5600,1.799955
_308_,VPWR,li1,12.1900,68.0000,1.799997
_307_,VPWR,li1,10.5800,68.0000,1.799997
_306_,VPWR,li1,12.6500,68.0000,1.799997
_305_,VPWR,li1,14.0300,68.0000,1.799997
_304_,VPWR,li1,14.0300,73.4400,1.799952
_303_,VPWR,li1,17.2500,73.4400,1.799952
_302_,VPWR,li1,25.0700,84.3200,1.799991
_301_,VPWR,li1,20.4700,84.3200,1.799994
_300_,VPWR,li1,15.1800,84.3200,1.799994
_299_,VPWR,li1,9.8900,78.8800,1.799968
_298_,VPWR,li1,10.8100,73.4400,1.799952
_297_,VPWR,li1,24.1500,84.3200,1.799993
_296_,VPWR,li1,18.1700,84.3200,1.799994
_295_,VPWR,li1,20.7000,73.4400,1.799952
_294_,VPWR,li1,14.0300,89.7600,1.799985
_293_,VPWR,li1,12.6500,78.8800,1.799968
_292_,VPWR,li1,16.7900,84.3200,1.799994
_291_,VPWR,li1,21.1600,62.5600,1.799961
_290_,VPWR,li1,21.3900,62.5600,1.799962
_289_,VPWR,li1,19.5500,62.5600,1.799961
_288_,VPWR,li1,20.0100,73.4400,1.799952
_287_,VPWR,li1,20.0100,68.0000,1.799997
_286_,VPWR,li1,22.7700,73.4400,1.799942
_285_,VPWR,li1,17.7100,73.4400,1.799952
_284_,VPWR,li1,22.3100,46.2400,1.799990
_283_,VPWR,li1,20.7000,57.1200,1.799933
_282_,VPWR,li1,26.6800,57.1200,1.799894
_281_,VPWR,li1,22.3100,51.6800,1.799988
_280_,VPWR,li1,34.9600,40.8000,1.799929
_279_,VPWR,li1,23.2300,57.1200,1.799917
_278_,VPWR,li1,15.6400,51.6800,1.799988
_277_,VPWR,li1,17.9400,51.6800,1.799988
_276_,VPWR,li1,39.1000,40.8000,1.799919
_275_,VPWR,li1,28.5200,51.6800,1.799980
_274_,VPWR,li1,33.5800,40.8000,1.799935
_273_,VPWR,li1,26.4500,51.6800,1.799984
_272_,VPWR,li1,36.3400,40.8000,1.799929
_271_,VPWR,li1,32.8900,40.8000,1.799935
_270_,VPWR,li1,36.3400,35.3600,1.799956
_269_,VPWR,li1,33.5800,46.2400,1.799982
_268_,VPWR,li1,37.0300,35.3600,1.799956
_267_,VPWR,li1,39.1000,57.1200,1.799815
_266_,VPWR,li1,36.1100,51.6800,1.799972
_265_,VPWR,li1,32.4300,51.6800,1.799976
_264_,VPWR,li1,26.4500,46.2400,1.799987
_263_,VPWR,li1,80.5000,62.5600,1.799886
_262_,VPWR,li1,72.9100,57.1200,1.799705
_261_,VPWR,li1,77.0500,57.1200,1.799704
_260_,VPWR,li1,42.7800,29.9200,1.799861
_259_,VPWR,li1,46.0000,29.9200,1.799853
_258_,VPWR,li1,45.5400,24.4800,1.799973
_257_,VPWR,li1,42.5500,24.4800,1.799974
_256_,VPWR,li1,40.4800,24.4800,1.799975
_255_,VPWR,li1,38.6400,19.0400,1.799970
_254_,VPWR,li1,40.9400,19.0400,1.799967
_253_,VPWR,li1,48.9900,19.0400,1.799960
_252_,VPWR,li1,49.2200,19.0400,1.799960
_251_,VPWR,li1,47.1500,19.0400,1.799963
_250_,VPWR,li1,55.6600,19.0400,1.799953
_249_,VPWR,li1,60.4900,19.0400,1.799950
_248_,VPWR,li1,62.5600,19.0400,1.799949
_247_,VPWR,li1,60.2600,13.6000,1.799947
_246_,VPWR,li1,61.1800,19.0400,1.799950
_245_,VPWR,li1,58.6500,29.9200,1.799821
